transaction_id,customer_id,date,category,description,amount,direction,balance_after,is_anomaly
63d89d30-3,CUSTBA612D,2026-01-06,Entertainment,CINEMA TICKET PURCHASE,1052.25,debit,32109.9,False
8b5119ca-b,CUSTBA612D,2026-01-07,Savings Transfer,INTERNAL XFER - SAVINGS,93.82,debit,32016.08,False
b7122059-b,CUSTBA612D,2026-01-08,Dining/Restaurants,MCDONALDS #185,1163.1,debit,30852.98,False
c62b398d-0,CUSTBA612D,2026-01-08,Savings Transfer,TRANSFER TO SAVINGS ACCT,58.19,debit,30794.79,False
c534519c-a,CUSTBA612D,2026-01-10,Healthcare,PHARMACY PURCHASE,388.11,debit,30406.68,False
d336c1e1-e,CUSTBA612D,2026-01-11,Transportation,CAREEM RIDE,792.68,debit,29614.0,False
dd68b81e-f,CUSTBA612D,2026-01-11,Dining/Restaurants,POS - LOCAL RESTAURANT,522.12,debit,29091.88,False
0fa6725a-e,CUSTBA612D,2026-01-12,Shopping,AMAZON.EG ORDER,215.72,debit,28876.16,False
70a491ba-3,CUSTBA612D,2026-01-12,Healthcare,LAB TEST PAYMENT,253.31,debit,28622.85,False
cf82e99f-c,CUSTBA612D,2026-01-12,Savings Transfer,INTERNAL XFER - SAVINGS,309.98,debit,28312.87,False
2deb9783-e,CUSTBA612D,2026-01-13,Transportation,UBER *TRIP 310,111.83,debit,28201.04,False
eea61121-1,CUSTBA612D,2026-01-13,Entertainment,GAMING STORE PURCHASE,479.99,debit,27721.05,False
ca57046c-a,CUSTBA612D,2026-01-13,Savings Transfer,INTERNAL XFER - SAVINGS,102.57,debit,27618.48,False
ebd45e5b-9,CUSTBA612D,2026-01-14,Utilities,WATER CO. AUTOPAY,1717.52,debit,25900.96,False
abe40e5b-3,CUSTBA612D,2026-01-15,Dining/Restaurants,CAFE PURCHASE,127.91,debit,25773.05,False
3514d1d6-b,CUSTBA612D,2026-01-15,Shopping,MALL PURCHASE - POS,364.44,debit,25408.61,False
a88f7b73-1,CUSTBA612D,2026-01-18,Groceries,SPINNEYS #281,2193.13,debit,23215.48,False
aa7c31b3-e,CUSTBA612D,2026-01-18,Groceries,CARREFOUR HYPERMARKET,300.84,debit,22914.64,False
5a6400bf-0,CUSTBA612D,2026-01-19,Healthcare,CLINIC VISIT FEE,43.59,debit,22871.05,False
baf98151-a,CUSTBA612D,2026-01-20,Transportation,UBER *TRIP 653,447.89,debit,22423.16,False
7e0d6d11-e,CUSTBA612D,2026-01-20,Dining/Restaurants,CAFE PURCHASE,125.09,debit,22298.07,False
aad5f796-9,CUSTBA612D,2026-01-20,Healthcare,CLINIC VISIT FEE,698.51,debit,21599.56,False
b4c1b198-9,CUSTBA612D,2026-01-25,Transportation,CAREEM RIDE,147.04,debit,21452.52,False
588878e7-4,CUSTBA612D,2026-01-25,Subscriptions,GYM MEMBERSHIP AUTOPAY,509.04,debit,20943.48,False
d113f3a6-d,CUSTBA612D,2026-01-26,Groceries,CARREFOUR HYPERMARKET,1688.77,debit,19254.71,False
5c6499b9-1,CUSTBA612D,2026-01-28,Rent/Installment,Home Loan Installment - AUTOPAY,7136.68,debit,12118.03,False
8206e764-d,CUSTBA612D,2026-01-28,Groceries,SPINNEYS #515,174.07,debit,11943.96,False
159d71a2-e,CUSTBA612D,2026-02-01,Salary,MONTHLY SALARY CREDIT,32000.0,credit,43943.96,False
266d97db-d,CUSTBA612D,2026-02-01,Transportation,FUEL STATION PURCHASE,2079.43,debit,41864.53,False
c67cd711-5,CUSTBA612D,2026-02-01,Entertainment,CINEMA TICKET PURCHASE,311.69,debit,41552.84,False
387ed45f-d,CUSTBA612D,2026-02-03,Shopping,MALL PURCHASE - POS,2218.49,debit,39334.35,False
90c58554-b,CUSTBA612D,2026-02-03,Savings Transfer,INTERNAL XFER - SAVINGS,293.69,debit,39040.66,False
f24aea2d-f,CUSTBA612D,2026-02-05,Subscriptions,SPOTIFY AB,457.1,debit,38583.56,False
72975b41-a,CUSTBA612D,2026-02-06,Groceries,POS PURCHASE - LOCAL MARKET,1114.86,debit,37468.7,False
7cadfb25-d,CUSTBA612D,2026-02-07,Entertainment,GAMING STORE PURCHASE,199.91,debit,37268.79,False
a0f034a0-6,CUSTBA612D,2026-02-08,Healthcare,PHARMACY PURCHASE,162.13,debit,37106.66,False
478cb309-d,CUSTBA612D,2026-02-08,Savings Transfer,TRANSFER TO SAVINGS ACCT,147.91,debit,36958.75,False
0ad8a25e-c,CUSTBA612D,2026-02-08,Savings Transfer,TRANSFER TO SAVINGS ACCT,150.78,debit,36807.97,False
52de7ceb-f,CUSTBA612D,2026-02-09,Dining/Restaurants,MCDONALDS #896,1823.37,debit,34984.6,False
e13389ff-6,CUSTBA612D,2026-02-10,Savings Transfer,INTERNAL XFER - SAVINGS,120.39,debit,34864.21,False
47927273-c,CUSTBA612D,2026-02-12,Rent/Installment,ACH DEBIT - RENT PAYMENT,7046.75,debit,27817.46,False
6c6e50d0-d,CUSTBA612D,2026-02-13,Dining/Restaurants,CAFE PURCHASE,145.05,debit,27672.41,False
529f1ec6-6,CUSTBA612D,2026-02-14,Transportation,CAREEM RIDE,71.54,debit,27600.87,False
0b665f93-1,CUSTBA612D,2026-02-15,Entertainment,NETFLIX PPV CHARGE,175.87,debit,27425.0,False
57aad001-1,CUSTBA612D,2026-02-17,Utilities,Internet Bill - AUTOPAY,1864.9,debit,25560.1,False
2237751a-0,CUSTBA612D,2026-02-18,Savings Transfer,INTERNAL XFER - SAVINGS,34.68,debit,25525.42,False
58098329-6,CUSTBA612D,2026-02-19,Groceries,SPINNEYS #250,175.65,debit,25349.77,False
d487b0e0-b,CUSTBA612D,2026-02-19,Healthcare,LAB TEST PAYMENT,80.85,debit,25268.92,False
2cd1ccd5-d,CUSTBA612D,2026-02-21,Groceries,SPINNEYS #730,2469.5,debit,22799.42,False
6584bdc0-5,CUSTBA612D,2026-02-21,Shopping,MALL PURCHASE - POS,618.33,debit,22181.09,False
212222e4-b,CUSTBA612D,2026-02-23,Entertainment,NETFLIX PPV CHARGE,308.6,debit,21872.49,False
95bb60f5-d,CUSTBA612D,2026-02-24,Healthcare,PHARMACY PURCHASE,1075.23,debit,20797.26,False
14984bb0-f,CUSTBA612D,2026-02-25,Groceries,CARREFOUR HYPERMARKET,179.46,debit,20617.8,False
59b4de02-e,CUSTBA612D,2026-02-28,Entertainment,NETFLIX PPV CHARGE,599.29,debit,20018.51,False
2df7594d-1,CUSTBA612D,2026-02-28,Healthcare,PHARMACY PURCHASE,5.0,debit,20013.51,False
d1c3b6ec-3,CUSTBA612D,2026-03-03,Salary,MONTHLY SALARY CREDIT,32000.0,credit,52013.51,False
64ea8c0d-1,CUSTBA612D,2026-03-03,Utilities,ELECTRICITY BILL PMT,2028.48,debit,49985.03,False
8c61c726-7,CUSTBA612D,2026-03-04,Transportation,FUEL STATION PURCHASE,1177.98,debit,48807.05,False
d9e859ce-e,CUSTBA612D,2026-03-05,Healthcare,LAB TEST PAYMENT,266.08,debit,48540.97,False
643b0fab-8,CUSTBA612D,2026-03-05,Healthcare,LAB TEST PAYMENT,1240.34,debit,47300.63,False
27ca5172-6,CUSTBA612D,2026-03-06,Groceries,CARREFOUR HYPERMARKET,1969.16,debit,45331.47,False
2454b20a-e,CUSTBA612D,2026-03-07,Transportation,CAREEM RIDE,227.44,debit,45104.03,False
221970eb-8,CUSTBA612D,2026-03-07,Dining/Restaurants,CAFE PURCHASE,256.95,debit,44847.08,False
17834e84-3,CUSTBA612D,2026-03-07,Healthcare,LAB TEST PAYMENT,5.0,debit,44842.08,False
b2761cbb-1,CUSTBA612D,2026-03-09,Shopping,MALL PURCHASE - POS,61.78,debit,44780.3,False
5f22881e-b,CUSTBA612D,2026-03-12,Transportation,FUEL STATION PURCHASE,323.7,debit,44456.6,False
a50b1ba6-5,CUSTBA612D,2026-03-12,Savings Transfer,TRANSFER TO SAVINGS ACCT,229.67,debit,44226.93,False
ebb86e60-2,CUSTBA612D,2026-03-14,Groceries,POS PURCHASE - LOCAL MARKET,1015.28,debit,43211.65,False
43dca004-e,CUSTBA612D,2026-03-15,Groceries,SPINNEYS #462,367.33,debit,42844.32,False
32aa9872-8,CUSTBA612D,2026-03-15,Groceries,CARREFOUR HYPERMARKET,689.48,debit,42154.84,False
f25b2415-e,CUSTBA612D,2026-03-15,Dining/Restaurants,CAFE PURCHASE,540.4,debit,41614.44,False
30069af2-c,CUSTBA612D,2026-03-16,Shopping,AMAZON.EG ORDER,2694.42,debit,38920.02,False
398d0e42-2,CUSTBA612D,2026-03-17,Entertainment,CINEMA TICKET PURCHASE,587.37,debit,38332.65,False
34b07274-b,CUSTBA612D,2026-03-17,Subscriptions,NETFLIX.COM SUBSCRIPTION,489.8,debit,37842.85,False
fa6788c8-7,CUSTBA612D,2026-03-18,Rent/Installment,Home Loan Installment - ONLINE,7912.89,debit,29929.96,False
bb989c9e-9,CUSTBA612D,2026-03-18,Dining/Restaurants,CAFE PURCHASE,235.59,debit,29694.37,False
fff977d0-3,CUSTBA612D,2026-03-19,Dining/Restaurants,POS - LOCAL RESTAURANT,70.95,debit,29623.42,False
e1db8fae-e,CUSTBA612D,2026-03-20,Shopping,AMAZON.EG ORDER,198.46,debit,29424.96,False
9992d58c-d,CUSTBA612D,2026-03-22,Savings Transfer,TRANSFER TO SAVINGS ACCT,8.7,debit,29416.26,False
885c2971-5,CUSTBA612D,2026-03-24,Transportation,FUEL STATION PURCHASE,83.31,debit,29332.95,False
9863ed8f-4,CUSTBA612D,2026-03-24,Savings Transfer,TRANSFER TO SAVINGS ACCT,192.5,debit,29140.45,False
7919fd8f-2,CUSTBA612D,2026-03-24,Savings Transfer,TRANSFER TO SAVINGS ACCT,259.73,debit,28880.72,False
c68a61e9-8,CUSTBA612D,2026-03-25,Transportation,FUEL STATION PURCHASE,234.44,debit,28646.28,False
e7d14600-1,CUSTBA612D,2026-03-25,Dining/Restaurants,MCDONALDS #615,845.53,debit,27800.75,False
62d8b760-8,CUSTBA612D,2026-03-25,Entertainment,NETFLIX PPV CHARGE,951.37,debit,26849.38,False
6ced40a5-9,CUSTBA612D,2026-03-26,Groceries,CARREFOUR HYPERMARKET,354.95,debit,26494.43,False
a3a82134-0,CUSTBA612D,2026-04-01,Healthcare,LAB TEST PAYMENT,638.88,debit,25855.55,False
f0375ab9-6,CUSTBA612D,2026-04-02,Rent/Installment,Monthly Rent Transfer,7062.46,debit,18793.09,False
2a6dcb69-3,CUSTBA612D,2026-04-02,Groceries,CARREFOUR HYPERMARKET,1307.61,debit,17485.48,False
9db3faf3-7,CUSTBA612D,2026-04-02,Savings Transfer,INTERNAL XFER - SAVINGS,84.04,debit,17401.44,False
3f1ff098-9,CUSTBA612D,2026-04-03,Salary,MONTHLY SALARY CREDIT,32000.0,credit,49401.44,False
e7927896-7,CUSTBA612D,2026-04-04,Dining/Restaurants,CAFE PURCHASE,1016.85,debit,48384.59,False
92efbd69-f,CUSTBA612D,2026-04-05,Dining/Restaurants,MCDONALDS #800,133.74,debit,48250.85,False
9df18658-3,CUSTBA612D,2026-04-06,Subscriptions,NETFLIX.COM SUBSCRIPTION,464.13,debit,47786.72,False
c404008f-c,CUSTBA612D,2026-04-07,Shopping,AMAZON.EG ORDER,1550.97,debit,46235.75,False
8213b682-7,CUSTBA612D,2026-04-07,Savings Transfer,INTERNAL XFER - SAVINGS,296.44,debit,45939.31,False
61c7bd78-c,CUSTBA612D,2026-04-08,Groceries,SPINNEYS #835,1011.28,debit,44928.03,False
1220b203-8,CUSTBA612D,2026-04-09,Shopping,AMAZON.EG ORDER,995.93,debit,43932.1,False
2d9e9d53-9,CUSTBA612D,2026-04-10,Savings Transfer,INTERNAL XFER - SAVINGS,219.71,debit,43712.39,False
cb141b22-9,CUSTBA612D,2026-04-12,Savings Transfer,TRANSFER TO SAVINGS ACCT,59.69,debit,43652.7,False
dd51b26c-f,CUSTBA612D,2026-04-13,Transportation,UBER *TRIP 102,885.98,debit,42766.72,False
31a7be22-9,CUSTBA612D,2026-04-13,Healthcare,LAB TEST PAYMENT,789.99,debit,41976.73,False
80b9824b-9,CUSTBA612D,2026-04-15,Dining/Restaurants,POS - LOCAL RESTAURANT,903.93,debit,41072.8,False
cc30bd50-1,CUSTBA612D,2026-04-16,Entertainment,NETFLIX PPV CHARGE,890.05,debit,40182.75,False
00dc500d-0,CUSTBA612D,2026-04-18,Shopping,MALL PURCHASE - POS,117.82,debit,40064.93,False
42ac7da6-d,CUSTBA612D,2026-04-23,Utilities,Internet Bill - NBE,1807.6,debit,38257.33,False
721e9cd0-1,CUSTBA612D,2026-04-23,Savings Transfer,TRANSFER TO SAVINGS ACCT,49.77,debit,38207.56,False
50192eaa-b,CUSTBA612D,2026-04-27,Transportation,UBER *TRIP 452,1290.02,debit,36917.54,False
4a31cfb2-d,CUSTBA612D,2026-04-27,Entertainment,GAMING STORE PURCHASE,633.25,debit,36284.29,False
3468e474-7,CUSTBA612D,2026-04-27,Healthcare,CLINIC VISIT FEE,93.01,debit,36191.28,False
57f8f4df-7,CUSTBA612D,2026-04-28,Groceries,CARREFOUR HYPERMARKET,2300.66,debit,33890.62,False
f878e7e4-6,CUSTBA612D,2026-05-01,Healthcare,LAB TEST PAYMENT,12.4,debit,33878.22,False
f5d32c0c-2,CUSTBA612D,2026-05-02,Salary,MONTHLY SALARY CREDIT,32000.0,credit,65878.22,False
f15f3c9a-1,CUSTBA612D,2026-05-03,Healthcare,PHARMACY PURCHASE,477.46,debit,65400.76,False
6b82a04c-c,CUSTBA612D,2026-05-05,Utilities,ELECTRICITY BILL PMT,1874.44,debit,63526.32,False
15edff09-7,CUSTBA612D,2026-05-05,Groceries,SPINNEYS #321,376.69,debit,63149.63,False
711bffbe-0,CUSTBA612D,2026-05-07,Entertainment,CINEMA TICKET PURCHASE,343.6,debit,62806.03,False
1b523bfa-9,CUSTBA612D,2026-05-07,Subscriptions,SPOTIFY AB,459.23,debit,62346.8,False
0c41195b-c,CUSTBA612D,2026-05-08,Dining/Restaurants,MCDONALDS #673,97.88,debit,62248.92,False
80da9070-0,CUSTBA612D,2026-05-08,Entertainment,CINEMA TICKET PURCHASE,54.74,debit,62194.18,False
30124482-1,CUSTBA612D,2026-05-10,Dining/Restaurants,POS - LOCAL RESTAURANT,170.3,debit,62023.88,False
8d840922-e,CUSTBA612D,2026-05-12,Healthcare,PHARMACY PURCHASE,367.72,debit,61656.16,False
47284c49-f,CUSTBA612D,2026-05-13,Shopping,ONLINE STORE CHECKOUT,746.09,debit,60910.07,False
b68e62d2-6,CUSTBA612D,2026-05-13,Savings Transfer,TRANSFER TO SAVINGS ACCT,145.93,debit,60764.14,False
088a2e32-f,CUSTBA612D,2026-05-14,Healthcare,PHARMACY PURCHASE,161.92,debit,60602.22,False
2ad072d9-5,CUSTBA612D,2026-05-16,Shopping,MALL PURCHASE - POS,277.74,debit,60324.48,False
af58c3c4-c,CUSTBA612D,2026-05-17,Entertainment,NETFLIX PPV CHARGE,715.54,debit,59608.94,False
70e997a3-c,CUSTBA612D,2026-05-18,Transportation,FUEL STATION PURCHASE,246.99,debit,59361.95,False
15e6e712-1,CUSTBA612D,2026-05-19,Dining/Restaurants,CAFE PURCHASE,1210.68,debit,58151.27,False
cf3131f6-8,CUSTBA612D,2026-05-19,Savings Transfer,INTERNAL XFER - SAVINGS,254.03,debit,57897.24,False
27692764-1,CUSTBA612D,2026-05-20,Transportation,CAREEM RIDE,687.55,debit,57209.69,False
faaf8b73-d,CUSTBA612D,2026-05-21,Rent/Installment,Monthly Rent Transfer,7055.4,debit,50154.29,False
70dd2bea-7,CUSTBA612D,2026-05-22,Groceries,CARREFOUR HYPERMARKET,3881.63,debit,46272.66,False
c3f9c448-e,CUSTBA612D,2026-05-22,Transportation,FUEL STATION PURCHASE,884.28,debit,45388.38,False
1ab50feb-b,CUSTBA612D,2026-05-23,Shopping,ONLINE STORE CHECKOUT,1057.65,debit,44330.73,False
12aba6c8-9,CUSTBA612D,2026-05-25,Healthcare,LAB TEST PAYMENT,378.71,debit,43952.02,False
93185196-e,CUSTBA612D,2026-05-26,Dining/Restaurants,MCDONALDS #237,361.03,debit,43590.99,False
fb429aab-3,CUSTBA612D,2026-05-26,Shopping,MALL PURCHASE - POS,778.62,debit,42812.37,False
ce422e27-7,CUSTBA612D,2026-05-27,Entertainment,NETFLIX PPV CHARGE,413.84,debit,42398.53,False
61276927-9,CUSTBA612D,2026-05-28,Transportation,FUEL STATION PURCHASE,324.26,debit,42074.27,False
03678b3e-e,CUSTBA612D,2026-05-28,Savings Transfer,INTERNAL XFER - SAVINGS,241.47,debit,41832.8,False
62b170a0-2,CUSTBA612D,2026-05-28,Savings Transfer,TRANSFER TO SAVINGS ACCT,145.83,debit,41686.97,False
6b4751be-d,CUSTBA612D,2026-06-01,Healthcare,CLINIC VISIT FEE,658.99,debit,41027.98,False
164cd965-3,CUSTBA612D,2026-06-02,Salary,MONTHLY SALARY CREDIT,32000.0,credit,73027.98,False
e47f557e-6,CUSTBA612D,2026-06-05,Subscriptions,GYM MEMBERSHIP AUTOPAY,471.32,debit,72556.66,False
e7868da4-4,CUSTBA612D,2026-06-06,Groceries,SPINNEYS #936,973.73,debit,71582.93,False
ad243dac-b,CUSTBA612D,2026-06-06,Savings Transfer,INTERNAL XFER - SAVINGS,130.59,debit,71452.34,False
11a5969d-d,CUSTBA612D,2026-06-07,Dining/Restaurants,POS - LOCAL RESTAURANT,143.22,debit,71309.12,False
1df17643-b,CUSTBA612D,2026-06-10,Groceries,SPINNEYS #416,1319.1,debit,69990.02,False
5e11b81b-7,CUSTBA612D,2026-06-12,Rent/Installment,Monthly Rent Transfer,7255.98,debit,62734.04,False
01b72c9b-c,CUSTBA612D,2026-06-13,Utilities,ELECTRICITY BILL PMT,1803.33,debit,60930.71,False
04dacd42-9,CUSTBA612D,2026-06-14,Groceries,CARREFOUR HYPERMARKET,1372.64,debit,59558.07,False
207ce26b-2,CUSTBA612D,2026-06-14,Shopping,MALL PURCHASE - POS,176.47,debit,59381.6,False
5e085c29-a,CUSTBA612D,2026-06-16,Transportation,FUEL STATION PURCHASE,2028.37,debit,57353.23,False
1b15da8b-2,CUSTBA612D,2026-06-16,Entertainment,CINEMA TICKET PURCHASE,133.06,debit,57220.17,False
972e61cb-8,CUSTBA612D,2026-06-17,Healthcare,LAB TEST PAYMENT,132.35,debit,57087.82,False
6e3505ec-3,CUSTBA612D,2026-06-18,Dining/Restaurants,POS - LOCAL RESTAURANT,1793.46,debit,55294.36,False
f39a67e9-c,CUSTBA612D,2026-06-21,Transportation,FUEL STATION PURCHASE,62.71,debit,55231.65,False
efb68fa3-7,CUSTBA612D,2026-06-21,Healthcare,PHARMACY PURCHASE,165.83,debit,55065.82,False
f2203b84-5,CUSTBA612D,2026-06-22,Shopping,AMAZON.EG ORDER,2395.62,debit,52670.2,False
6dc4453c-8,CUSTBA612D,2026-06-23,Groceries,CARREFOUR HYPERMARKET,263.83,debit,52406.37,False
a59a7ad9-8,CUSTBA612D,2026-06-23,Healthcare,CLINIC VISIT FEE,114.28,debit,52292.09,False
a90ef89f-4,CUSTBA612D,2026-06-24,Dining/Restaurants,CAFE PURCHASE,167.04,debit,52125.05,False
6648fd19-7,CUSTBA612D,2026-06-24,Savings Transfer,TRANSFER TO SAVINGS ACCT,318.21,debit,51806.84,False
de487597-4,CUSTBA612D,2026-06-26,Entertainment,NETFLIX PPV CHARGE,611.83,debit,51195.01,False
40aba5a3-3,CUSTBA612D,2026-06-27,Shopping,AMAZON.EG ORDER,182.47,debit,51012.54,False
a517bb28-1,CUSTBA612D,2026-06-27,Healthcare,CLINIC VISIT FEE,416.12,debit,50596.42,False
d4c8d5af-4,CUSTBA612D,2026-06-28,Entertainment,GAMING STORE PURCHASE,668.29,debit,49928.13,False
b7fe851a-4,CUSTBA612D,2026-06-28,Savings Transfer,TRANSFER TO SAVINGS ACCT,208.86,debit,49719.27,False
de9114eb-8,CUST2BB24A,2026-01-01,Salary,MONTHLY SALARY CREDIT,23900.0,credit,26244.11,False
1b8d6b29-3,CUST2BB24A,2026-01-01,Healthcare,LAB TEST PAYMENT,276.04,debit,25968.07,False
962bbf71-0,CUST2BB24A,2026-01-02,Dining/Restaurants,CAFE PURCHASE,332.95,debit,25635.12,False
dc6c6826-b,CUST2BB24A,2026-01-03,Dining/Restaurants,MCDONALDS #664,90.35,debit,25544.77,False
7070ae6c-4,CUST2BB24A,2026-01-05,Healthcare,PHARMACY PURCHASE,376.41,debit,25168.36,False
ea00e16e-7,CUST2BB24A,2026-01-07,Healthcare,PHARMACY PURCHASE,192.87,debit,24975.49,False
53e2ebae-a,CUST2BB24A,2026-01-12,Dining/Restaurants,MCDONALDS #232,430.62,debit,24544.87,False
0e29bf9e-7,CUST2BB24A,2026-01-12,Dining/Restaurants,MCDONALDS #580,175.54,debit,24369.33,False
64c563e4-c,CUST2BB24A,2026-01-12,Savings Transfer,INTERNAL XFER - SAVINGS,30.0,debit,24339.33,False
bd9579e5-b,CUST2BB24A,2026-01-13,Rent/Installment,Monthly Rent Transfer,7624.81,debit,16714.52,False
cbcc46dc-2,CUST2BB24A,2026-01-13,Entertainment,CINEMA TICKET PURCHASE,267.08,debit,16447.44,False
7ca716fb-0,CUST2BB24A,2026-01-14,Dining/Restaurants,POS - LOCAL RESTAURANT,909.75,debit,15537.69,False
37cfeb27-9,CUST2BB24A,2026-01-16,Groceries,CARREFOUR HYPERMARKET,1104.02,debit,14433.67,False
d8a0a877-6,CUST2BB24A,2026-01-17,Utilities,WATER CO. AUTOPAY,1264.14,debit,13169.53,False
7cba1c96-7,CUST2BB24A,2026-01-20,Transportation,UBER *TRIP 634,934.52,debit,12235.01,False
985d930a-d,CUST2BB24A,2026-01-20,Transportation,UBER *TRIP 101,714.47,debit,11520.54,False
3a6bfdf4-d,CUST2BB24A,2026-01-22,Shopping,ONLINE STORE CHECKOUT,74.44,debit,11446.1,False
4fae1dc5-c,CUST2BB24A,2026-01-22,Savings Transfer,TRANSFER TO SAVINGS ACCT,2010.99,debit,9435.11,False
f6ffc058-9,CUST2BB24A,2026-01-23,Shopping,AMAZON.EG ORDER,1064.61,debit,8370.5,False
0b589268-3,CUST2BB24A,2026-01-24,Groceries,SPINNEYS #730,106.55,debit,8263.95,False
5caae15d-1,CUST2BB24A,2026-01-25,Transportation,CAREEM RIDE,335.3,debit,7928.65,False
e11a36ce-0,CUST2BB24A,2026-01-25,Healthcare,CLINIC VISIT FEE,405.73,debit,7522.92,False
fe6da039-e,CUST2BB24A,2026-01-26,Entertainment,CINEMA TICKET PURCHASE,866.97,debit,6655.95,False
9cd48d3e-3,CUST2BB24A,2026-01-27,Groceries,POS PURCHASE - LOCAL MARKET,707.41,debit,5948.54,False
6d71377c-0,CUST2BB24A,2026-01-27,Subscriptions,GYM MEMBERSHIP AUTOPAY,289.84,debit,5658.7,False
7c74c28b-b,CUST2BB24A,2026-01-28,Shopping,ONLINE STORE CHECKOUT,624.79,debit,5033.91,False
4ece8c94-7,CUST2BB24A,2026-01-28,Savings Transfer,TRANSFER TO SAVINGS ACCT,1080.29,debit,3953.62,False
eaf0d2cd-5,CUST2BB24A,2026-02-01,Salary,MONTHLY SALARY CREDIT,23900.0,credit,27853.62,False
dc600c68-a,CUST2BB24A,2026-02-01,Shopping,MALL PURCHASE - POS,563.77,debit,27289.85,False
b2d0fb07-0,CUST2BB24A,2026-02-02,Groceries,SPINNEYS #506,257.19,debit,27032.66,False
85b01991-c,CUST2BB24A,2026-02-03,Transportation,UBER *TRIP 893,1572.15,debit,25460.51,False
99ba4c8e-9,CUST2BB24A,2026-02-03,Dining/Restaurants,POS - LOCAL RESTAURANT,868.19,debit,24592.32,False
2d6858e2-3,CUST2BB24A,2026-02-03,Entertainment,GAMING STORE PURCHASE,743.34,debit,23848.98,False
9706a511-3,CUST2BB24A,2026-02-06,Transportation,CAREEM RIDE,197.34,debit,23651.64,False
92432567-9,CUST2BB24A,2026-02-07,Healthcare,LAB TEST PAYMENT,114.59,debit,23537.05,False
20d243f3-a,CUST2BB24A,2026-02-07,Savings Transfer,INTERNAL XFER - SAVINGS,47.84,debit,23489.21,False
06b03192-6,CUST2BB24A,2026-02-10,Groceries,CARREFOUR HYPERMARKET,303.74,debit,23185.47,False
b157766e-f,CUST2BB24A,2026-02-11,Dining/Restaurants,POS - LOCAL RESTAURANT,343.15,debit,22842.32,False
4db42e1b-2,CUST2BB24A,2026-02-11,Shopping,MALL PURCHASE - POS,509.84,debit,22332.48,False
9aba301b-6,CUST2BB24A,2026-02-12,Shopping,AMAZON.EG ORDER,11.39,debit,22321.09,False
7bd0a1e7-4,CUST2BB24A,2026-02-13,Utilities,ELECTRICITY BILL PMT,1251.26,debit,21069.83,False
8f3c4497-0,CUST2BB24A,2026-02-13,Shopping,ONLINE STORE CHECKOUT,464.78,debit,20605.05,False
70800c3e-b,CUST2BB24A,2026-02-13,Healthcare,PHARMACY PURCHASE,537.8,debit,20067.25,False
64caef1e-8,CUST2BB24A,2026-02-14,Entertainment,GAMING STORE PURCHASE,433.37,debit,19633.88,False
b457aa9a-7,CUST2BB24A,2026-02-14,Healthcare,LAB TEST PAYMENT,8.02,debit,19625.86,False
be87cd8b-3,CUST2BB24A,2026-02-14,Savings Transfer,INTERNAL XFER - SAVINGS,600.68,debit,19025.18,False
58d0376f-9,CUST2BB24A,2026-02-15,Savings Transfer,INTERNAL XFER - SAVINGS,594.82,debit,18430.36,False
98127cd1-e,CUST2BB24A,2026-02-15,Savings Transfer,INTERNAL XFER - SAVINGS,147.44,debit,18282.92,False
1a44f198-9,CUST2BB24A,2026-02-16,Dining/Restaurants,CAFE PURCHASE,457.81,debit,17825.11,False
0ce584a5-3,CUST2BB24A,2026-02-16,Healthcare,PHARMACY PURCHASE,345.83,debit,17479.28,False
4ff44da5-b,CUST2BB24A,2026-02-17,Savings Transfer,INTERNAL XFER - SAVINGS,1817.98,debit,15661.3,False
4f7c5f8d-c,CUST2BB24A,2026-02-18,Healthcare,LAB TEST PAYMENT,269.72,debit,15391.58,False
50705d98-c,CUST2BB24A,2026-02-20,Rent/Installment,Home Loan Installment - AUTOPAY,8778.74,debit,6612.84,False
2e50f1bb-4,CUST2BB24A,2026-02-22,Groceries,SPINNEYS #334,21.09,debit,6591.75,False
06beebe7-f,CUST2BB24A,2026-02-22,Subscriptions,NETFLIX.COM SUBSCRIPTION,307.24,debit,6284.51,False
e8e8ea49-7,CUST2BB24A,2026-02-26,Groceries,SPINNEYS #382,291.17,debit,5993.34,False
635549ea-2,CUST2BB24A,2026-02-26,Dining/Restaurants,POS - LOCAL RESTAURANT,327.92,debit,5665.42,False
69093241-e,CUST2BB24A,2026-02-26,Shopping,AMAZON.EG ORDER,161.35,debit,5504.07,False
65be5096-d,CUST2BB24A,2026-02-27,Groceries,CARREFOUR HYPERMARKET,1368.3,debit,4135.77,False
89b1e395-c,CUST2BB24A,2026-03-01,Entertainment,CINEMA TICKET PURCHASE,384.9,debit,3750.87,False
77ddc95a-0,CUST2BB24A,2026-03-03,Salary,MONTHLY SALARY CREDIT,23900.0,credit,27650.87,False
71b1ce0d-2,CUST2BB24A,2026-03-03,Shopping,MALL PURCHASE - POS,411.72,debit,27239.15,False
dbb8f7dc-5,CUST2BB24A,2026-03-04,Entertainment,CINEMA TICKET PURCHASE,142.25,debit,27096.9,False
55851736-9,CUST2BB24A,2026-03-05,Transportation,CAREEM RIDE,12.79,debit,27084.11,False
0cab8954-2,CUST2BB24A,2026-03-06,Groceries,CARREFOUR HYPERMARKET,315.01,debit,26769.1,False
d8a9e923-a,CUST2BB24A,2026-03-08,Dining/Restaurants,POS - LOCAL RESTAURANT,359.71,debit,26409.39,False
